state,date,deaths,cases,Case_Fatality_Ratio
West Virginia,2021-03-21,146,7729,1.69
West Virginia,2021-03-28,146,7799,0.93
West Virginia,2021-04-04,147,7859,1.97
West Virginia,2021-04-11,147,7927,0.98
West Virginia,2021-04-18,147,7982,1.03
West Virginia,2021-04-25,148,8056,1.74
West Virginia,2021-05-02,148,8109,1.36
West Virginia,2021-05-09,148,8168,1.06
West Virginia,2021-05-16,150,8259,1.99
West Virginia,2021-05-23,150,8317,1.05
West Virginia,2021-05-30,151,8380,1.95
West Virginia,2021-06-06,152,8514,1.02
West Virginia,2021-06-13,153,8648,1.0
West Virginia,2021-06-20,153,8739,0.9
West Virginia,2021-06-27,153,8848,0.91
West Virginia,2021-07-04,155,8972,1.61
West Virginia,2021-07-11,155,9048,0.89
West Virginia,2021-07-18,155,9125,1.08
West Virginia,2021-07-25,156,9218,1.19
West Virginia,2021-08-01,156,9290,1.36
West Virginia,2021-08-08,156,9380,0.87
West Virginia,2021-08-15,157,9490,1.39
West Virginia,2021-08-22,158,9593,1.71
West Virginia,2021-08-29,160,9699,1.78
West Virginia,2021-09-05,162,9826,1.86
West Virginia,2021-09-12,163,9934,1.48
West Virginia,2021-09-19,165,10070,1.99
West Virginia,2021-09-26,166,10188,1.14
West Virginia,2021-10-03,167,10302,1.65
West Virginia,2021-10-10,169,10468,1.63
West Virginia,2021-10-17,171,10598,1.55
West Virginia,2021-10-24,175,10795,1.82
West Virginia,2021-10-31,178,10971,1.89
West Virginia,2021-11-07,180,11187,0.81
West Virginia,2021-11-14,182,11365,1.76
West Virginia,2021-11-21,183,11540,1.13
West Virginia,2021-11-28,185,11687,1.77
West Virginia,2021-12-05,186,11859,1.01
West Virginia,2021-12-12,187,12026,1.11
West Virginia,2021-12-19,188,12241,0.95
West Virginia,2021-12-26,191,12408,1.97
Wisconsin,2020-03-01,9,312,2.98
Wisconsin,2020-03-08,16,596,2.57
Wisconsin,2020-03-15,28,1029,2.77
Wisconsin,2020-03-22,51,1709,3.29
Wisconsin,2020-03-29,80,2436,4.16
Wisconsin,2020-04-05,98,3108,2.76
Wisconsin,2020-04-12,111,3612,2.82
Wisconsin,2020-04-19,127,4039,3.9
Wisconsin,2020-04-26,138,4541,2.79
Wisconsin,2020-05-03,154,4982,4.47
Wisconsin,2020-05-10,164,5275,4.24
Wisconsin,2020-05-17,174,5579,3.55
Wisconsin,2020-05-24,178,5724,3.09
Wisconsin,2020-05-31,182,5837,3.95
Wisconsin,2020-06-07,186,6045,1.89
Wisconsin,2020-06-14,190,6217,2.67
Wisconsin,2020-06-21,195,6409,2.82
Wisconsin,2020-06-28,197,6539,2.27
Wisconsin,2020-07-05,202,6734,2.93
Wisconsin,2020-07-12,205,6907,2.48
Wisconsin,2020-07-19,209,7057,2.88
Wisconsin,2020-07-26,211,7182,1.81
Wisconsin,2020-08-02,216,7386,2.76
Wisconsin,2020-08-09,221,7608,2.33
Wisconsin,2020-08-16,224,7795,1.68
Wisconsin,2020-08-23,226,7931,1.88
Wisconsin,2020-08-30,231,8120,2.76
Wisconsin,2020-09-06,234,8283,2.88
Wisconsin,2020-09-13,238,8497,1.85
Wisconsin,2020-09-20,241,8635,2.37
Wisconsin,2020-09-27,246,8809,2.62
Wisconsin,2020-10-04,264,9454,2.89
Wisconsin,2020-10-11,271,9955,1.57
Wisconsin,2020-10-18,281,10490,2.34
Wisconsin,2020-10-25,290,11021,1.55
Wisconsin,2020-11-01,309,11846,2.04
Wisconsin,2020-11-08,327,12456,2.97
Wisconsin,2020-11-15,346,13147,2.52
Wisconsin,2020-11-22,366,13984,2.79
Wisconsin,2020-11-29,377,14750,1.64
Wisconsin,2020-12-06,394,15492,2.88
Wisconsin,2020-12-13,416,16320,2.3
Wisconsin,2020-12-20,450,17412,2.63
Wisconsin,2020-12-27,480,18356,2.94
Wisconsin,2021-01-03,487,18925,1.28
Wisconsin,2021-01-10,494,19572,1.13
Wisconsin,2021-01-17,501,20397,0.84
Wisconsin,2021-01-24,516,21073,1.96
Wisconsin,2021-01-31,523,21695,1.42
Wisconsin,2021-02-07,532,22189,1.72
Wisconsin,2021-02-14,537,22692,1.03
Wisconsin,2021-02-21,539,23036,0.81
Wisconsin,2021-02-28,543,23301,1.81
Wisconsin,2021-03-07,546,23506,1.95
Wisconsin,2021-03-14,547,23672,1.14
Wisconsin,2021-03-21,548,23851,0.89
Wisconsin,2021-03-28,550,24042,1.23
Wisconsin,2021-04-04,554,24267,1.9
Wisconsin,2021-04-11,557,24488,1.7
Wisconsin,2021-04-18,559,24665,1.58
Wisconsin,2021-04-25,564,24941,1.9
Wisconsin,2021-05-02,568,25190,1.4
Wisconsin,2021-05-09,572,25472,1.89
Wisconsin,2021-05-16,574,25746,1.12
Wisconsin,2021-05-23,576,26044,0.82
Wisconsin,2021-05-30,579,26230,1.78
Wisconsin,2021-06-06,582,26585,1.06
Wisconsin,2021-06-13,586,26919,1.59
Wisconsin,2021-06-20,588,27175,0.92
Wisconsin,2021-06-27,594,27567,1.87
Wisconsin,2021-07-04,599,27897,1.72
Wisconsin,2021-07-11,602,28185,1.43
Wisconsin,2021-07-18,604,28398,0.98
Wisconsin,2021-07-25,606,28617,1.03
Wisconsin,2021-08-01,608,28837,1.03
Wisconsin,2021-08-08,611,29050,1.58
Wisconsin,2021-08-15,615,29390,1.51
Wisconsin,2021-08-22,621,29778,1.39
Wisconsin,2021-08-29,627,30095,1.98
Wisconsin,2021-09-05,633,30549,1.42
Wisconsin,2021-09-12,642,30983,1.86
Wisconsin,2021-09-19,647,31340,1.76
Wisconsin,2021-09-26,651,31776,1.02
Wisconsin,2021-10-03,656,32343,0.98
Wisconsin,2021-10-10,660,32847,0.94
Wisconsin,2021-10-17,665,33369,1.02
Wisconsin,2021-10-24,671,34048,1.06
Wisconsin,2021-10-31,679,34586,1.7
Wisconsin,2021-11-07,686,34996,1.45
Wisconsin,2021-11-14,694,35553,1.3
Wisconsin,2021-11-21,705,36238,1.66
Wisconsin,2021-11-28,720,37044,1.63
Wisconsin,2021-12-05,731,37758,1.68
Wisconsin,2021-12-12,740,38327,1.74
Wisconsin,2021-12-19,748,38999,1.1
Wisconsin,2021-12-26,757,39494,1.8
Wyoming,2020-03-01,0,23,3.58
Wyoming,2020-03-08,0,56,3.2
Wyoming,2020-03-15,1,114,2.56
Wyoming,2020-03-22,2,161,3.79
Wyoming,2020-03-29,4,222,3.96
Wyoming,2020-04-05,5,266,3.81
Wyoming,2020-04-12,6,306,3.33
Wyoming,2020-04-19,7,358,3.91
Wyoming,2020-04-26,8,400,2.62
Wyoming,2020-05-03,9,442,3.2
Wyoming,2020-05-10,10,475,3.44
Wyoming,2020-05-17,10,501,3.82
Wyoming,2020-05-24,10,513,2.81
Wyoming,2020-05-31,10,524,3.32
Wyoming,2020-06-07,10,543,2.75
Wyoming,2020-06-14,10,561,2.79
Wyoming,2020-06-21,10,574,1.64
Wyoming,2020-06-28,10,586,2.24
Wyoming,2020-07-05,10,601,2.81
Wyoming,2020-07-12,10,616,2.66
Wyoming,2020-07-19,10,635,2.72
Wyoming,2020-07-26,10,656,1.98
Wyoming,2020-08-02,10,668,1.89
Wyoming,2020-08-09,10,683,2.81
Wyoming,2020-08-16,10,700,2.15
Wyoming,2020-08-23,10,722,1.94
Wyoming,2020-08-30,10,738,1.59
Wyoming,2020-09-06,10,758,1.65
Wyoming,2020-09-13,10,771,2.65
Wyoming,2020-09-20,10,788,2.2
Wyoming,2020-09-27,10,808,2.72
Wyoming,2020-10-04,11,868,2.19
Wyoming,2020-10-11,11,944,1.54
Wyoming,2020-10-18,12,1029,1.92
Wyoming,2020-10-25,12,1096,1.68
Wyoming,2020-11-01,13,1156,1.87
Wyoming,2020-11-08,15,1246,2.98
Wyoming,2020-11-15,16,1330,2.28
Wyoming,2020-11-22,17,1416,1.51
Wyoming,2020-11-29,18,1481,1.65
Wyoming,2020-12-06,20,1551,2.84
Wyoming,2020-12-13,22,1660,2.91
Wyoming,2020-12-20,23,1742,1.76
Wyoming,2020-12-27,25,1839,2.78
Wyoming,2021-01-03,25,1925,0.92
Wyoming,2021-01-10,26,2005,1.31
Wyoming,2021-01-17,26,2053,1.83
Wyoming,2021-01-24,27,2122,1.78
Wyoming,2021-01-31,27,2168,1.94
Wyoming,2021-02-07,27,2203,1.32
Wyoming,2021-02-14,27,2244,1.8
Wyoming,2021-02-21,27,2274,1.94
Wyoming,2021-02-28,27,2315,1.17
Wyoming,2021-03-07,27,2336,1.01
Wyoming,2021-03-14,27,2354,1.04
Wyoming,2021-03-21,27,2376,1.76
Wyoming,2021-03-28,27,2404,1.56
Wyoming,2021-04-04,27,2429,1.34
Wyoming,2021-04-11,27,2446,1.83
Wyoming,2021-04-18,27,2465,1.72
Wyoming,2021-04-25,27,2484,0.88
Wyoming,2021-05-02,27,2510,1.78
Wyoming,2021-05-09,27,2533,1.65
Wyoming,2021-05-16,27,2558,0.9
Wyoming,2021-05-23,27,2580,1.58
Wyoming,2021-05-30,27,2598,1.05
Wyoming,2021-06-06,27,2629,1.27
Wyoming,2021-06-13,27,2663,1.73
Wyoming,2021-06-20,27,2689,0.86
Wyoming,2021-06-27,27,2713,0.98
Wyoming,2021-07-04,27,2746,1.5
Wyoming,2021-07-11,27,2782,1.29
Wyoming,2021-07-18,27,2807,0.98
Wyoming,2021-07-25,27,2829,0.94
Wyoming,2021-08-01,27,2854,1.95
Wyoming,2021-08-08,27,2892,1.25
Wyoming,2021-08-15,27,2919,1.02
Wyoming,2021-08-22,27,2958,1.98
Wyoming,2021-08-29,27,2984,1.31
Wyoming,2021-09-05,27,3015,0.95
Wyoming,2021-09-12,27,3046,1.22
Wyoming,2021-09-19,27,3083,1.98
Wyoming,2021-09-26,28,3133,1.81
Wyoming,2021-10-03,28,3184,1.59
Wyoming,2021-10-10,28,3218,1.36
Wyoming,2021-10-17,29,3275,1.95
Wyoming,2021-10-24,30,3338,1.65
Wyoming,2021-10-31,31,3392,1.91
Wyoming,2021-11-07,32,3460,1.61
Wyoming,2021-11-14,32,3502,1.92
Wyoming,2021-11-21,32,3554,0.98
Wyoming,2021-11-28,33,3627,1.78
Wyoming,2021-12-05,33,3684,1.16
Wyoming,2021-12-12,33,3759,0.9
Wyoming,2021-12-19,34,3822,1.43
Wyoming,2021-12-26,34,3867,1.73
